record_id,transaction_date,location_id,region,subregion,country,state_province,city,plant,business_unit,market,sales_territory,latitude,longitude,product_id,product_line,product_family,product_category,product_subcategory,brand,sku,strategic_product_flag,launch_year,product_active_flag,customer_id,key_customer,customer_name,customer_group,customer_segment,industry,channel,account_manager,global_account_flag,customer_tier,customer_country,customer_region,customer_active_flag,scenario_id,scenario,scenario_type,version,currency_id,currency_code,currency_name,fx_rate_to_usd,fx_rate_date,reporting_currency_flag,revenue_usd,gross_sales_usd,discounts_usd,returns_usd,net_sales_usd,cogs_usd,gross_profit_usd,sgna_usd,rd_usd,ebit_usd,ebitda_usd,net_income_usd,depreciation_amortization,interest_amount,taxes_pct,order_backlog_usd,bookings_usd,pipeline_usd,capex_usd,opex_usd,working_capital_usd,cash_conversion_pct,headcount,productivity_per_head_usd,estimated_market_share_pct,on_time_delivery_pct,customer_quality_ppm,lost_time_incidents,inventory_usd,units_sold,price_per_unit
REC104699,2025-07-22,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,ELECTRONICS,APAC,Greater China,22.54,114.06,prod003,Beta,Controllers,Hardware,Programmable Controllers, Nexa ,NEX-BE-8737,F,2017,TRUE,CUST013,FALSE,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,S. Müller,0,Growth,China,Asia Pacific,TRUE,SCN001,Actual,Actual,v1,CUR005,CNY,Chinese Yuan,,2025-07-01,No,7165902.26,"$8,033,973.12",576177.24,344253.21,7113542.67,"$4,346,126.20",2767416.47,1262905.03,159756.64,1344754.81,1562722.79,906649.93,217967.98,62038.91,0.2932,12317870.6,"$9,125,338.09",25685460.58,374375.83,1486183.38,2002331.9,0.551,2602,2754.0,0.0641,0.8716,1620,0,7307102.25,4505,1876.83
REC104700,2024-01-29,LOC009,Asia Pacific,SOUTH ASIA,India,Karnataka,Bengaluru, Bengaluru Hub ,Services,APAC,India,12.97,77.59,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-7892,0,,T,CUST019,FALSE,BrightHome Retail,BrightHome,,retail,Marketplace,M. Chen,No,Growth,India,Asia Pacific,,SCN001,Actual,Actual,v1,CUR007,INR,Indian Rupee,0.01,2024-01-01,FALSE,,,1621652.34,"744,339.77",17455148.96,9231363.81,8223785.14,1328101.17,357887.83,6537796.14,6860184.71,,322388.56,207803.93,0.1553,31540617.04,,94894048.92,"1,205,488.38",1855997.13,2374075.55,0.3866,1761,,0.1455,79.4%,5755,0,,4290,4518.23
REC104701,2025-05-07,LOC009,Asia Pacific,South Asia,India,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC,India,12.97,77.59,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-3272,F,2017,Y,CUST001, y ,Acme Industrial LLC,Acme Group,Enterprise,Manufacturing,Direct,Priya Nair,F,Tier 3,India,Asia Pacific,,SCN001,Actual,Actual,v1, CUR007 ,INR,Indian Rupee,0.01,2025-05-01, n ,578047.49,629489.16,58069.41, 1412.84 ,570006.92,348204.56,221802.35,73918.6,7810.59,140073.16,146776.65,,6703.48,5647.45,0.2937,415065.46,636738.64,1069887.68,32054.91,95703.55,163262.58,64.0%,2856,$202.40,0.0903,0.8224,4365,0,"659,452.58",3131,$207.10
REC104702,03/01/2025, LOC010 ,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant, Consumer  ,LATAM,Brazil Southeast,-22.91,-47.06,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-8589,,2018,T,CUST013,F,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,R. Patel,,Tier 2, Brazil ,Latin America,Y,SCN003,Forecast, Rolling Forecast  ,RF_Q1,CUR008,BRL,Brazilian Real,0.19,03/01/2025,Inactive,,11046082.74,197279.46,"511,824.27",10336979.02,7416425.56,2920553.46,2036370.33,113301.63,770881.5,,491058.0,"177,422.35",203690.69,0.1342,"12,208,063.10", 10209663.40 ,27009265.88, 454241.71 ,2198216.42,1345417.19,72.0%,2682,3837.66,0.1663,85.2%,3676,0,"$3,749,160.63",3182,3727.79
REC104703,2023-11-12,LOC011,Middle East & Africa,Middle East,United Arab Emirates,Dubai,Dubai,DUBAI DISTRIBUTION,Industrial,MEA,GCC,25.2,55.27,PROD010,Zeta,edge devices,Hardware,Gateways,Auron,AUR-ZE-7428,TRUE,2024,1,CUST020,FALSE,Andes Agro,Andes Agro, Mid-Market ,Agriculture,Reseller,M. Chen,F,Tier 1,Poland,Europe,Yes,SCN002,Budget,Plan,FY26.1,CUR009,AED,UAE Dirham,$0.26,2023-11-01,FALSE,16822653.06,16947148.3,723213.74,834101.48,15389833.08,"10,536,856.93","4,852,976.14",1452816.24,629390.61,"2,770,769.30",3372429.02,1780278.04,601659.73,66282.43,0.3417,29541909.72,21089767.2,54809801.46,,2322948.83,2023932.12,1.0239,944,16085.1,7.3%,0.9787,4466,0,"15,445,732.01",3196,5025.99
REC104704,09/28/2024,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA, Iberia , 41.39 ,2.17,PROD010,Zeta,Edge Devices,hardware,Gateways,Auron,AUR-ZE-7880, y ,2024,Yes,CUST015,Yes,Helios Aerospace,Helios,Enterprise,Aerospace,OEM,J. Smith,N,Tier 1,Spain, Europe ,T,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR002,EUR,Euro,,2024-09-01,F,1486137.61,1570611.52,120225.28,13171.6,1437214.64,"$912,042.09",525172.55,279832.55,36974.28,208365.72,,"$155,733.08",70717.9,"6,784.03",0.2274,1193579.48,1765198.18,,75525.87,358550.92,281895.14,0.5137,604,2427.84,0.0588,0.8349,1561,0,1158400.51,839, 1964.23 
REC104705,2025-09-13,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,,,2017,Y,CUST009, y ,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,L. García,F,,Spain,Europe,,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.07,2025-09-01, n ,114932.78,123798.76,3538.63,5061.91,115198.22, 65366.70 ,49831.52,12896.92,3076.1,33858.5,35929.29,23553.65,2070.8,301.7,0.2981,93994.43,131780.11,180062.78,2808.98,18013.44,17925.57, 82.49% ,2947,39.0,0.3563,78.9%,5461,0,89912.08,571,223.61
REC104706,2023-07-15,LOC008,Asia Pacific,East Asia,jp,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-9814,,2018,TRUE,CUST018,,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,S. Müller,TRUE,Growth,spain,Europe,Yes,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR006,JPY,Japanese Yen,0.01,2023-07-01,FALSE,11168146.34,11327165.51,459133.63,187059.05,10680972.84,7782407.59,2898565.25,1741804.41,296515.49,"860,245.35",1165394.66,587026.96,305149.31,154280.88,0.1685,26949587.26,14585195.27,52744600.22,358892.68,2072230.38,3385307.49, 102.99% ,374,,0.0378,0.9072,3310,0,5337005.55,3754,$-460.52
REC104707,,LOC001,North America,US & Canada,USA,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD011,Zeta,Edge Devices, Hardware  ,Routers,Auron,AUR-ZE-9594, n ,2022,Inactive,CUST005,No,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,R. Patel,FALSE,Tier 1,Germany,Europe,TRUE,SCN005, Prior Year  ,Historical,PY,CUR001,USD,US Dollar,1.01,2024/05/01,Yes,19390659.64, 25539591.50 ,1988069.89,931735.54,22619786.07,12544478.05,10075308.02,1431511.13,1006067.61,7637729.29,8530481.84,6199579.57,892752.55,412531.2,0.142,51274051.89,26189155.8,"48,622,302.37",2056181.67,2563071.86, 7787277.15 ,0.5447,1336,16719.28,0.3481,0.9173,2824,0,,4137,6021.3
REC104708,2025-06-23,LOC001,North America,US & Canada,United States,Texas,Austin,AUSTIN PLANT,Industrial,OEM,South Central,30.27,-97.74,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-2695,FALSE,2018,Active,CUST005, n ,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,A. Brown,Inactive,tier 2,United States,North America,Yes,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.03,2025-06-01,,5628687.25,5955900.71,"130,057.44","153,232.74",5672610.54,2890012.02,2782598.51,923271.59,81302.64,1778024.29,2021347.43,1175062.86,243323.14,73484.07,0.3106,4265527.17,6541954.91,"$27,205,708.97",345596.99,"$1,043,864.35","2,066,477.52",1.0776,2999,1876.85,0.2529,0.9095,6481,3,2996281.7,993,5772.46
REC104709,20250720,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,,-97.74,PROD004,Gamma, Drives,Hardware,Servo Drives,Voltis,VOL-GA-3597,Yes,2022,Yes,CUST003,FALSE,RetailNova SA,RetailNova,Mid-Market,Retail,Distributor,R. Patel,F,Strategic,United Kingdom,Europe,T,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,0.99,2025-07-01,Yes,2833281.75,2982580.17,50051.67,59833.05,2872695.45,1986432.63,"$886,262.82",312277.14,46303.54,"$527,682.14",646616.83,333484.19,118934.7,26423.23,0.3347,2700306.33,2921068.07,10041547.24,62920.02,363862.01,235595.52,1.0022,192,14756.68,0.0541,0.7845,2550,0,"3,088,129.43",2342,1322.97
REC104710,2024-07-11,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06, PROD009 ,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-7881,FALSE,2015,T,CUST014,N,MetroBuild Corp,MetroBuild,mid-market,,Direct,R. Patel,Inactive,Tier 3,PRC,Asia Pacific,T,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR005,CNY,Chinese Yuan,0.14,01-Jul-2024,FALSE,"3,453,742.80","3,531,520.13",101800.68,19425.76,,1665873.14,1744420.54,"300,442.90",96979.51,"1,346,998.13",1448501.35,1066050.45,,10511.99,0.2023,8279225.86,4811698.69,17180398.73,280213.54,435870.3,418624.75,0.9338,1860,,, 97.38% ,6323,0,2927090.85,30,113339.8
REC104711,2025-05-05,LOC011,Middle East & Africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,25.2,55.27,PROD006,Delta,Software,Software, Analytics Suite ,Synapse,SYN-DE-7912,Y,2023,Y,CUST007,1,Skyline Telecom,Skyline Group,Enterprise,Telecom,Direct,J. Smith,0,Tier 1,United Arab Emirates,Middle East & Africa,N,SCN001, Actual  ,Actual, v1  ,CUR009,AED,UAE Dirham,0.28,2025-05-01, n ,,45040978.01,"3,025,483.35",997968.54,41017526.13,,23729231.9,6248512.04,"$208,778.85",17271941.02,19114750.65,13969375.52,1842809.63,"$259,487.81",0.1789,91101534.27,43038527.34,110149040.91,1436615.14,7513543.8,"$14,622,640.81",0.4675,2976,13813.13,0.0133,0.8971,422,0,26011278.54,1046,44436.09
REC104712,2025-03-22,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,$35.68,,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-2023,Y,2019,1,CUST019,0,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,S. Müller,0,Tier 3,ES,Europe,TRUE,SCN001,Actual,Actual,v1, CUR006 ,JPY,Japanese Yen,0.01,2025-03-01,Inactive,12720967.21,13535664.67,"$744,215.63",242875.99,12548573.06,8301426.81,4247146.25,1979807.5,227942.16,"$2,039,396.59",2564268.02,1214231.01,524871.43,99932.38,0.3739,11091448.97,"13,530,525.50","26,106,220.01",845619.31,2314362.07,"$3,610,913.71",100.8%,201,63288.39,0.333,0.8426,3061,0,16275491.41,3417,"$3,881.91"
REC104713,2023-02-07,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,$2.17,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-8583,,2015,,CUST013,,FRESHWAVE BEVERAGES,FreshWave,SMB,Food & Beverage,Reseller,A. Brown,F,Tier 3,Spain,Europe, y ,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.07,2023-02-01,No,16640319.14,18541150.82,2128123.46,3109.69,16409917.66,"11,333,046.52",5076871.14,1735674.32,123119.41,,3797539.49,"$2,591,018.63",579462.09,246712.96,0.128,35024005.95,"20,704,813.66",38301369.1,"718,360.97",1886125.17,,0.4112,633,26288.02,0.3758,0.9029,6046,0,17507841.27,298,64771.5
REC104714,2025-11-28,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,,11.58,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-8847,FALSE,2014,TRUE,CUST014,N,MetroBuild Corp,MetroBuild,Mid-Market,Construction,Direct,R. Patel,F,tier 1,DE,Europe,TRUE,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.07,,FALSE,319682.97,340759.51, 10080.95 ,13413.83,317264.73,247182.77,70081.96,39773.81,2448.77,27859.37,43666.75,20383.82, 15807.37 ,1522.91,0.226,232979.57,442771.82,712465.96,4036.95,"45,332.90","$117,937.52",1.096,2212,144.52,11.8,87.9%,296,2,241684.59,2558,133.93
REC104715,20250320,LOC007,Asia Pacific,EAST ASIA,,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD007,Delta,Software,Software,Monitoring Platform,SYNAPSE,SYN-DE-3584,1,2020,TRUE,CUST020,F,Andes Agro,Andes Agro, Mid-Market ,Agriculture,reseller,J. Smith,F,Strategic,Spain,Europe, y ,SCN002,Budget,Plan,FY26.1,CUR005,CNY,Chinese Yuan,,2025-03-01,0,"$30,408,826.57",31245364.03,1829677.81, 1319838.62 ,28095847.6,12672817.69,15423029.92,3552447.92,754466.37,11116115.63,11409922.05,9084047.31,,159630.43,0.1709,45524632.62,29396011.77,98223262.84,"2,428,042.05",4512698.37,10587926.52,0.9568,416,66916.4,2.8%,0.9871,4904,4,20486352.4,934,35575.51
REC104716,2024-01-04,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,-2.24,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-1418,Y,2023,Y, CUST009 , y ,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,Priya Nair,N,Growth,United Kingdom,Europe,Yes,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR004,GBP,Pound Sterling,1.28,2024-01-01,Inactive, 30500807.30 ,32352868.59,1747324.6,375658.82,30229885.16,11810633.15,18419252.02,"4,702,737.63",1186216.29,"12,530,298.10",13876522.12,8709178.06,1346224.02,567102.78,27.2%,16389201.91,38066894.58,118845970.48,393641.29,6454138.26,9069939.41,1.046,1876,15905.44,0.2116,0.8201,1342,0,"22,254,989.82",1091,31859.51
REC104717,20240730,LOC005, Europe ,Southern Europe,Spain,Catalonia,barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD001,Alpha,Sensors, Hardware,Pressure Sensors,Auron,AUR-AL-9082,Y,2019,Yes,CUST009,T,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,L. García,0,Tier 3,ES,Europe,,SCN002,Budget,Plan,FY26.1,CUR002,EUR,Euro,1.06,07/01/2024,F,1305710.65,1229386.03,75437.46,6132.75,,602871.72,544944.1,131390.3,37900.23,375653.57,410026.18,295668.79,34372.62,14709.04,18.08,1621536.1,1300580.38, 3730694.62 ,43776.8,177087.68,278997.24,0.4537,277,4265.44,0.1723,0.8202,3213,1,536903.37,2548,500.16
REC104718,2024-10-20,LOC001,North America,US & Canada,U.S.,Texas,Austin,Austin Plant, Industrial  ,OEM,South Central,30.27,(97.74),PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-4701, n ,2015, y ,CUST014,N,MetroBuild Corp,MetroBuild,Mid-Market,Construction,Direct,Priya Nair, n ,Tier 3,United States,North America,0,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,0.96,2024-10-01,T,11730432.71,12973702.89,"1,415,552.99",48404.23,11509745.67,8438969.77,3070775.89,1478400.33,249731.7,1342643.86,1468997.4,,126353.54,203000.58,0.3798,"$8,737,716.03",12940247.41,33686521.57,"905,301.03",2032542.05,"3,770,871.05",0.7019,1516,7737.75,0.303,84.9%,4899,0,"6,764,764.01",151,84305.44
REC104719,2025-02-28,LOC003,North America,Mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,$-100.32,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-1512,TRUE,2023,Active,CUST011,Yes,Apex Robotics,Apex Group,Key Accounts, Technology,Direct,J. Smith,TRUE,Strategic,México,North America,T,SCN001,Actual,Actual,v1,CUR003,MXN,Mexican Peso,0.06,2025-02-01,,6801623.91,7077266.84,288973.51,"87,968.39",6700324.94,2804429.0,3895895.95,1046212.0,476177.02,,2650298.47,1737663.06,276791.54,45651.05,0.2535,16876553.48,"$8,959,201.43",15787136.2,572755.47,1584093.63,1504602.14,0.6981,2702,2517.26,8.35,0.9829,1099,0,2873579.52,629,10602.87
REC104720,20250221,LOC001,North America,US & Canada,united states,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,,Zeta,Edge Devices,Hardware,Gateways,Auron,aur-ze-5079,Yes,2024,Active,CUST008,Inactive,Pacific Foods Co,PACIFIC FOODS,SMB,Consumer Goods,Reseller,M. Chen, n ,Tier 1,Japan,Asia Pacific,1,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.04,2025-02-01,1,1698636.17, 1763293.23 ,55203.32,49712.19,1658377.72,944941.09,713436.62,268336.58,10564.9,434535.15,458224.05, 329570.02 ,23688.9,11254.26,22.1%,1943665.2, 1479105.04 ,6386599.19,99783.23,321287.18,280816.68,62.21,798,2128.62,0.0506,0.9325,2231,0,1552533.98,-630,825.92
REC104721,25-Jul-2024,LOC011,Middle East & Africa, Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,Mea,GCC,25.2,55.27,PROD007,Delta, Software ,Software,Monitoring Platform,Synapse,SYN-DE-6493,Y,2020,Active,CUST017,0,RapidLogix, RapidLogix,SMB,Logistics,Distributor,R. Patel,0,Tier 2,United Arab Emirates,Middle East & Africa,,SCN001,ACTUAL,Actual,v1,CUR009,AED,UAE Dirham,0.27,2024-07-01,F,"$8,040,560.01",8853260.5,808793.29,186229.26,"$7,858,237.95",3070527.42,4787710.53,901776.87,406802.36,3479131.29,3644607.21,2833923.19,,88210.09,0.1643,6328442.82,7705496.77,9439001.99,552169.52,1464972.72,1433574.71,0.6601,2511,3202.13,0.1081,91.07,869,0, 3044570.13 ,329,28212.33
REC104722,2025-08-05,LOC002,North America,US & Canada,United States,California,San Jose,Silicon Plant,Technology,Enterprise,West,37.34,-121.89,PROD007,Delta,Software,Software,Monitoring Platform,Synapse,SYN-DE-2971, y ,2020,T,CUST005,N, TransitWorks Ltd,TransitWorks, Mid-Market ,Transportation,Distributor,S. Müller, n ,Tier 2,United States,North America,Yes,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR001,USD, US Dollar  ,$0.98,2025-08-01, y ,5142756.63,5918360.81,457134.51,211006.26,5250220.04,2270504.69,2979715.35,703682.04,261293.12,2014740.2,, 1493910.73 ,,64854.61,0.2338,,7212778.46,"$11,410,497.94",347917.19,"1,109,888.43",1240568.91,0.8303,1480,3561.94,0.1697,0.9749,230,0,"$2,978,975.19",450,14228.09
REC104723,2024-01-28,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,campinas plant,Consumer,latam,Brazil Southeast,-22.91,-47.06,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-9368,N,2022,F,CUST020, n ,Andes Agro,,Mid-Market,Agriculture, Reseller  ,R. Patel,F,tier 1,Brazil,Latin America,,SCN001,Actual,Actual,v1,CUR008,BRL,Brazilian Real,0.2,2024-01-01,N,8763829.44,9873468.58,857120.65,391343.67,8625004.26,5705302.03,"2,919,702.23",878935.26,113294.2,1927472.78,2276400.09,1205439.32,348927.31,141480.31,0.3251,5328146.55,8352080.43,"20,535,701.15",150262.45,1240205.6,3039235.1,107.0%,1048,"$8,362.43",0.1529,80.25,225,0,2799437.75,2759,3751.11
REC104724,2025-11-23,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics, APAC ,Greater China,22.54,114.06,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-8332,N,2017,TRUE,CUST013,N,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,J. Smith,Inactive,Strategic,China,Asia Pacific, y ,SCN001,Actual,Actual,v1,CUR005,CNY,Chinese Yuan,0.14,2025-11-01,,724215.99,791501.35,60649.96, 154.08 ,"$730,697.31",534710.05,195987.26,77781.59,16479.45,101726.22,110534.82,71965.49,8808.6,5116.32,0.2551,885343.27,931990.53,1629363.87,14497.22,"$96,087.87","$277,428.47",0.8818,2376,,0.3607,,3736,0,"524,946.98",781,1077.09
REC104725,12-Mar-2023,LOC005,europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,$2.17,PROD008,Epsilon,Services,Services,Implementation, ConsultPro,CON-EP-6626,Inactive,2016,Active,CUST003,0,RetailNova SA,RetailNova,Mid-Market,Retail,Distributor, D. Johnson ,FALSE, Tier 1 ,Spain,Europe,Active,SCN002,Budget,Plan,FY26.1,CUR002,EUR,Euro,1.09,2023-03-01, n ,13501345.76,14770879.02,1151060.96,"95,197.65",13524620.41,"8,614,270.51","4,910,349.90",2034797.01,213606.91,2661945.98,3320108.7,"$2,018,680.80",658162.72,55941.6,,14022948.95,,48505691.11,280225.6,2335064.79,5083800.26,1.0134,2340,5770.01,10.2%,0.8487,,1,13903265.2,146,105963.39
REC104726,2023-09-18,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-2857,F,2017,Yes,CUST002,T,BluePeak Energy,bluepeak holdings,Key Accounts,Energy,,A. Brown,TRUE,Tier 2,United States,NORTH AMERICA,Active,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,0.97,2023-09-01,,"$4,408,896.39",4741909.97,89002.37,222493.57,4430414.03,3135307.63,1295106.41,425642.19,64751.52,804712.7,919112.55,508248.53,114399.85,20516.79,35.2%,4790446.72,5469464.75,12439848.33,263196.53,555835.93,603161.25,0.9771,2807,1570.68,12.33,0.9615,1805,0,"$4,781,649.60",1791,2634.01
REC104727,2023-09-03,LOC011,Middle East & Africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,25.2, 55.27 ,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-5158, y ,2019,Yes,CUST009,Yes,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,D. Johnson,,Strategic,United Arab Emirates,Middle East & Africa,Y,SCN005,Prior Year,Historical,PY,CUR009,AED,UAE Dirham,0.28,2023-09-01,No,"$5,504,674.18", 6011482.21 ,243669.61,77235.47,5690577.12,4377952.77,1312624.35,,234705.21,550660.9,733044.88, 450230.80 ,182383.98,25784.8,14.22,13774816.33,7728115.43,"$19,838,322.16",98438.86,"813,973.96",,0.477,2901,"$1,948.08",0.3322,0.8057,3782,0,7738585.11,1927,2954.4
REC104728,2025-07-08,LOC002,North America,US & CANADA,United States,California,San Jose,Silicon Plant,Technology,Enterprise,West,$37.34,-121.89,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-4535, n ,2017,1,CUST002,TRUE,BluePeak Energy,BluePeak Holdings,Key Accounts,ENERGY,Direct,M. Chen,T,Tier 3,Spain,Europe,Y,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR001,USD,US Dollar,0.97,2025-07-01, y ,14748957.39,"14,671,799.80",779228.74,"208,437.40",13684133.66,9835965.34,3848168.32,2683066.9,"375,226.64",789874.79,1085358.88,463561.79,295484.09,"92,971.36",0.3348,"$12,508,179.70",19238001.8,72293506.21,210294.49,3252641.48,3165607.31,0.9501,2829,"4,906.25",0.0147,0.9511,5390,0,"10,184,562.43",3741,3972.5
REC104729,20230927,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,Oem,South Central,30.27,-97.74,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-2017,No,2022,N,CUST019, n ,BrightHome Retail,BrightHome,SMB, Retail,Marketplace,Priya Nair,0,Growth,Poland,Europe,Yes,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,0.98,2023-09-01,T,4565966.77,5257338.07,581413.76,98654.33,4577269.99,2740916.41,1836353.57,733178.07, 247320.67 ,855854.84, 1083088.83 ,502668.56,227233.99,89744.03,0.3439,7328691.59,"4,074,287.96",11119125.79,195306.19,"986,154.51",949250.73,0.898,2996,1524.02,, 97.72% ,1975,0,2192106.67,4452,1175.9
REC104730,2025-10-24,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD002,Alpha,Sensors,,Temperature Sensors,Auron,AUR-AL-3048,1,2021,,CUST019,N,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,D. JOHNSON,F,Tier 1,China,Asia Pacific,,,Budget,Plan,FY26.1,CUR005,cny,Chinese Yuan,0.14,2025-10-01,0,277467.06,290975.9,11669.99,13807.26,265498.65,151638.65,113860.0,26939.5,13110.74,73809.76,79464.12,60658.17,5654.36, 2496.09 ,0.1494,156425.59,338881.99,666001.3,18031.32,40472.78,28353.02,0.4923,1423,,0.0943,0.9316,593,1,243592.81,493,601.27
REC104731,2024-08-24,loc007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,,Electronics,APAC,Greater China,22.54,114.06,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-3709,Active,2019,Active,CUST012, y ,GlobalMart, GlobalMart,Key Accounts,Retail,Marketplace,J. Smith,Active, tier 2  ,United Arab Emirates,Middle East & Africa,T,SCN001,Actual,Actual,v1, CUR005 ,CNY,Chinese Yuan,0.14,01-Aug-2024,,1369066.81,1495538.56,,"63,978.78",1371457.07,715550.15,,156910.94,108512.78,390483.19,,"291,283.92",62195.89,16567.38,0.221,2052485.89,1545172.85,3102553.51,"$77,600.43",288285.02,"$453,456.76",1.0463,1110,1233.39,0.2055,0.964,3533,0,374220.77,628,2561.83
